synthetic_id,fold,class,label,generation_seed,generation_config,config_file,training_source,training_source_sha256,path,sha256,width,height,format,source_dataset,generator_checkpoint,generator_sha256,architecture,device,gpu_name,generated_at,index
gan-f02-c505b22fa43a,2,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/Saprolegniasis/synthetic_00085.png,acd386798c30a05f6e6af87f4fabd6365c91a73dfff5d37b77e7051d45fd7b1a,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,85
gan-f02-6971532d128a,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00000.png,3c71b70fbcd2a247f5f5e5e8cd6a56b3f550c4d509137d3ac8bba03468f48dac,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,0
gan-f02-2538deccfa67,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00001.png,5698b0519ae54bdc896b731e4b57e8cd9bd3f755d0f6571daa5cec95e3881c36,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,1
gan-f02-93d67d9f1a24,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00002.png,ae076113e4518245af45a9ba8fd0bb0a339f8a46eafe7346a9e200b5d6abcee0,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,2
gan-f02-d7f53aa21da5,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00003.png,392635a7f3bbb6ce3bc9281854f14a56a688c03542bc553db2208a2a70be9293,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,3
gan-f02-26dd5c3154c5,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00004.png,36ca46510645555ccb7f7d41cc7eb2b43d079909700daeda3560127f7f8e9e2d,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,4
gan-f02-d641bb3cc9a2,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00005.png,41ba5a6a8dc0a1b2a9bc09e960e3218228dd6caca72fe2bf41f8b02486cd7f0c,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,5
gan-f02-5e265dad4ce8,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00006.png,6037a967d8f01fcfbc91e6a5565ae80de4d52951d415ce603842ea207f852fc5,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,6
gan-f02-193e9cb3d482,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00007.png,08f020c948b4d7de21cf182b2720505e3e86d4d1eddf50aa939ca52faf9ee4df,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,7
gan-f02-2229a928641f,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00008.png,e9c435895e61f072ab56127db6957a2b309b653b51f06f87299e6e5dac5c3a84,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,8
gan-f02-70a02e75cc20,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00009.png,d900db23315d042b6a68cc3249d083e4937986df878ed7337a186a187d130d8b,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,9
gan-f02-95b38234f07c,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00010.png,3682a9ce156bc3cb8556f1db050cd61ff8ae4a42e5adfcf8b43426a1940415a1,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,10
gan-f02-af5ee328e5fc,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00011.png,691f04ed9564c96131d8c513764e219162cd5139246ba5f74cf936e9be6128fb,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,11
gan-f02-f321965b5d73,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00012.png,fd080743c098dee480a496ee45c439922593feedb031f684ba4d7aaba9d7b5cb,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,12
gan-f02-07951bb2372b,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00013.png,191b6a63f949f4620abfd72ed879d5bcc451c07788f9170cf2ef1dd31352bc46,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,13
gan-f02-2f6f6aae5172,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00014.png,6fc945865cb1c2973a7a17625bab59a85b8213e6a74ce12b4406fc71178ae1d2,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,14
gan-f02-ba940f85e407,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00015.png,444c060c1b72f5edb5f92947134eb0e0b159e7200682b3b2716b3fdd1435ef06,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,15
gan-f02-ea5c11539911,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00016.png,eb92f36cef5aa606e2f56a815faf272f7276f5523acf333e0e80a6c2c1d94219,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,16
gan-f02-419b7708da01,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00017.png,780909655a9aecce4d33f03b151a035781276713c50d68344081611bd36fc518,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,17
gan-f02-e2e0c38789cd,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00018.png,c1bd6616c0a0a58bf95f8da7f880a4bc18ea23761a0c345b091fdba9f1fac9ac,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,18
gan-f02-873931e3bb5c,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00019.png,af4d81b78be6b8286a2bbbc74664cb28ae3d62adaf339862c6414b1260f0029f,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,19
gan-f02-724158e9d76c,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00020.png,df89d0be90b2c0acb8488cd4529a9ce7844b88f5c8fa05e88c43c1c025ba369b,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,20
gan-f02-a17408e85e0b,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00021.png,98b7cad86c4d7e2149c1efb6740f1e0e52cb4067d8fe5e66c6f5b624b354feb2,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,21
gan-f02-2e2b68e07ea7,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00022.png,8a0cf7148188153f2de345fdc94bc11d93e8d16404e0c16daca90e7bc848bfb8,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,22
gan-f02-76668d642bb8,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00023.png,27cdc60c250c47485646d476070f041dc1aadf5941a8cfacd3166d8906f997db,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,23
gan-f02-e4a0b3aad7a9,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00024.png,cf7b1a82fdd7816f81c4b90c48805df89d59383f0925d1c297b32b87d937a610,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,24
gan-f02-a460dcc4fd25,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00025.png,9aa376b21e30f1ac2b7d9d98bbe5f60662fa373e9907f47e05f9b449a64b2a29,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,25
gan-f02-193980955c15,2,White Tail Disease,6,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_02_train.csv,f5ee082c3215c59a3f56b96d68c87725ea00c18bedf8095c0503f45e88d01872,data/gan/fold_02/train/White_Tail_Disease/synthetic_00026.png,099695317699266ff4e0c152fc20b4d61a8deac7b27ef619a4ad62d434088d33,64,64,PNG,gan,data/gan/fold_02/generator.pt,a3eb27dc7f2db3a9b5422baf53e6853d3a0304101f2caf391afba2c9aeb7f83d,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:21:43,26
