filepath,source_split,source_folder,class_name,label,extension,width,height,mode,sha256,dhash,status,exact_dup_group,near_dup_group,split
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_55.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,224,224,RGB,8e7a6dbd3c602ba2b575b3dcf5ed01548ae17302207f8008eac7cdb831268cf9,1b3bfaf2f8f2f783,ok,,g932,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_56.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,6c1909710758c81cada0247ca4b6ae67ef617d20eb15f4ff04542e6aed8df439,202eaeae8ce8f0fc,ok,,g1118,val
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_57.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,2e9f56183ce1d9a54e6c37fd74483a1fc6d7e458d28ca6d929e3954e7821962b,1f1f1f3b373e3c38,ok,x604,g1055,
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_58.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,f1d4f5eeeb983b41607dbc745ecbdbd37301e172d359beaff2475c2344a3b1d7,30c0020303010000,ok,,g1277,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_6.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,9b9440f952d2468adc59d5680ef45a9bb16e03660231830dfa0ce49f6ce50ae3,0f0f363e1c9c988c,ok,,g680,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_60.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,224,224,RGB,b410f6259a92cfc19318ef467b6079c254aa6dbbc7c3fe3ba2cc6d7bfada1ab8,30b8fce6e6f87830,ok,,g1275,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_62.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,224,224,RGB,9bd63c1ed2c5d1d65856939bb642fd9e6a8adae9a957d0557ec5b27bede528b9,06131e1f276fc70f,ok,,g347,val
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_63.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,224,224,RGB,8858b346d34aa4f3145f4c31bbbcb59a4bf72a64b28582f6d4bac78fc4bc3cb5,7474616d6bc1c141,ok,x1767,g1972,
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_64.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,ebe8dc88d062d1724666db0523e02de575760594dcb36ffaaf511835273e2a84,fbf8d8989b9898b1,ok,x3143,g2995,
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_66.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,1c5777cc30ebe4624c48faef2cf29b4cab71390c31eb65948fc79d3c85ff8adc,3d387c767a3b1f0f,ok,,g1465,val
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_67.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,35aaec502dbcee14270d52be361a26cd5088adff79f44accc699648dae4626b9,7bfe4e07c3f9fc2c,ok,,g2047,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_7.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,28bbc9e88c051f2868138f74fe913fe7128066d3fb14fbe53dad62339a019d91,031f7bd8f040430f,ok,,g264,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_70.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,58f2e3b775771e1a10c246006815112b97e563a35c318753fa4d90ca404cf954,3070fcdcb9fdfd78,ok,,g1268,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_71.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,224,224,RGB,947ce64b00174e8bbf2ec6cda72ce30fb5ea405bdd75901ae6cd71d84d72ee90,078313161e1c596f,ok,,g462,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_72.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,224,224,RGB,48ac70eaca8fff8c6ecaa3f2b569d748688c4ec606f0a699a5ee92c3be0ad3ee,35346fc909337773,ok,,g1333,val
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_74.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,15487ee6319c8b0d38b90762fd82a3bed6e8c4f362eaa11c52c09ad21b586205,7f7f7f4b26070f33,ok,,g2113,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_75.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,116a9b428002817088317cc3660d733d531580c20dbf1fc423a8ca9d3ef478c2,0e4e4f2796c6b91d,ok,,g615,test
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_77.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,e91f0347db9f0ace85a70d9a903b0e3e5cee99b2f3959b76210a975adce09b77,c9fb330f2f3e7f3f,ok,,g2587,test
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_78.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,53798e665496831aa31cc5e851caad392db6aaad3b7e7425c7bf506d10eb7e58,f1f9f87436160e0d,ok,,g2911,test
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_79.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,96b8aad44dbaba6bf5091ef4b1f858cffc7ab13de9a45d08e9bb31ae3833fbed,0c363332382c2c24,ok,,g551,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_8.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,be94d15c45279d8d59134f89804c41f7e8541965f3e1315cf332e006a100010e,183c5ae8cc9925e9,ok,,g886,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_80.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,0d7b84b590a6330531858c644d358d0f31751812e6e09ae46a773a2283072b8a,5b4bcbcbe3f3d91f,ok,,g1715,test
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_83.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,e94f1cda7b34a54bc99b0f6084c2ff5063471204d73d126dd81b92036d9fac20,3f3b40d4e1f16d09,ok,,g1516,test
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_84.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,224,224,RGB,8858b346d34aa4f3145f4c31bbbcb59a4bf72a64b28582f6d4bac78fc4bc3cb5,7474616d6bc1c141,ok,x1767,g1972,
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_85.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,224,224,RGB,688d341fd0f8e2daae9cc7aa851d0b0733e9ce0617c5891aea23901ab2af1a42,29ebf8ba997d7c7f,ok,,g1208,test
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_86.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,a070eaf861ff7aa0af3d66c7eb193e225daf6c6e59607b77e97922a49252867a,0307460e0c440c48,ok,,g246,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_87.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,ad204f3f9c74936d5653ac89b10c1880f3ac916a73bc7dc2f328705ee862a3ce,c0f0fcd0e0e0a0c0,ok,,g2499,test
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_88.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,a00f7706ed8f454744af3683305a0db862aafccb2c2ebaf23de985bb32fef3d2,38c0020303010061,ok,,g1382,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_89.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,b60776b715a92fc5ef68744920e94ee67915ee2e5e2b748e70810ece444dec1e,6b272e3f3b392527,ok,,g1872,val
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_9.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,59d0c2e34790c0e77a351899464bd9b823b7f22dbfff1d573d5fe65e018b6deb,636b4f4f4f7f7f7f,ok,,g1808,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_90.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,9409c2570501f4bd5a459d15858130e8990f5916df806859a44be03ea7afc038,0f89192961211e2f,ok,,g777,test
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_91.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,654dd86415f98206a6e42b4d0d35ddb3609ae81b23abd088f3c6a318d6c5ddaf,f9e4c09c34379891,ok,,g2978,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_92.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,224,224,RGB,8d540fd615ea1ea5157f43471329b9bef1d5a7dec89dc815d8ad43dbaea06fa1,040c243747c20698,ok,,g321,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_93.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,224,224,RGB,f880581f98ce7fe561e51db1e4da3bdf12198b1cbeb13fe429aa247b9ee9cc56,dfcf8f0f8e076c3c,ok,,g2689,test
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_94.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,96a3c03d9852af76eec1573ba61056344744c8f7b717cc9bdcd6189c8ef21ee4,184ac68d3d7cd4c0,ok,,g887,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_95.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,4392e399d0684bf34d3e773220b26f8da7f10794531832173db69d9058dea2b3,01018f1e38602147,ok,,g160,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_96.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,caa096359f2a3d2ee9ca40068cf592c0e601bfda5ab576b4638555acb354e7b4,4f47cfcf87071767,ok,,g1677,val
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_97.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,d9cf6bea087aba378302d53e672cb9aae3588c006c21d5fd5eb0233c37480d6a,61216028c9c1c1c1,ok,,g1785,val
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_98.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,dffc828eff7aebfc2716a5f1595d73f4cf9c05733456471a1fcc12ecd9d6a76f,030603f3f5757f7f,ok,,g236,test
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_99.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,3b72a45679372091df3e83dd0e245a0d8989a8b4f00ef3855b4b363911d9f058,01071bdcf0c0401f,ok,,g167,train
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_100.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,e35d014b9283e87429d0dae2fad29361abde4c8646e4339ebd9921bb0bded09b,3f77367373371f03,ok,,g1541,train
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_101.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,6fffb33bddd3faf5a2047124033366eb83d2a89bfc7dc63ce59f3b3cde27038d,dcdc9efefcfcfcfc,ok,,g2673,val
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_102.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,08a650881e2e1c539cbfc577eed3ae3317b884ba369450eeb1428880010c5ce7,383878707038383c,ok,,g1372,train
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_104.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,9fe3856eb25bb2441cbe390edae82a5231b7ed4868e9aecc9f534eaa795c79a4,b8b0f87878f0e0e0,ok,,g2434,train
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_105.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,e652f3f862757703707ab8456fd3aab400ed5bb5b9068e3aa4c8a8aba28c98ab,e0c2c3c0c0c0f070,ok,,g2712,train
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_106.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,b3c64f6303307104207c417e9c77f99fdd0b75f2e3f725a5a853724eec0edfd7,1ffefcece4a4e4e8,ok,,g1108,train
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_107.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,ab3c99e99e354b8c950c7319fb5e6e098ef83657c4f23ed58eff9e0a65bd2110,696030d0f0f0e0e1,ok,,g1866,train
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_108.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,6e7b2eecf7f6dc9bfb20df35d1e434126e2321fd5d97110f14f2ea31ca8aa45f,f1e1e5c1e1e16060,ok,,g2905,test
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_109.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,57128cfb905d140b3776e17d120094bac7b08b6b86a8fd0c5df42d7f4750ed16,e0e3e1e1e1f0f878,ok,,g2734,train
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_110.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,cc55494ac499f39c48d8c7619ac27e40c09c375efc06480e5b0bcbd54d97f940,f4c4c4c4c0c2e0e0,ok,,g2934,test
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_111.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,fab6225cb42e50ee54beaec822ae4e4bb7e4e6f6c79bc301d713d726af8ea358,183071f1e1e0c1e1,ok,,g881,train
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_114.jpeg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpeg,224,224,RGB,7afa66fac53ea78fbea4d5686101b1981f73bb3b4763fbd9cb72c1ddc0cda7e0,82e2f2e0d082a8b8,ok,,g2157,test
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_117.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,a9c7e0745e496ddc38682fa3d99659678ee4b095f33d6d1f1343f2640bd8ff75,60e3e3c09193e6e1,ok,,g1779,train
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_118.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,fe851415e327d308161ef223afc585e88fb306e162e34fc5fcc59f45f3f44012,e1f8b870a6f0f0f0,ok,,g2756,val
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_119.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,3512dfa2e43179faa48da50fe9f6f393fb4b56a67434f077a2a637f3bd56acb1,7d3e8dcd870707ae,ok,,g2063,train
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_12.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,78b2ad1453ac184083292f6c4818f5ceaf42d94bba8aa6b3ffee5e6028c5ed97,40e080c8dafe6080,ok,,g1567,train
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_120.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,db7cfb3c0d04b2cf7490c771d6dc5d670edf946e029fcce27d7c3be701078ad3,070705cdcf5f3f3e,ok,,g379,test
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_123.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,8f7ba642b6a8b15e57c1d4de813a8106f18c9da7f6038446f2b68d5953bf4d8c,323317878f1e30f0,ok,,g1303,train
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_124.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,168e83ed3927d3c8b558abf045a66d64eafbabd2d8502a04b749df82035ac9f2,40c0e2b0b292c1c0,ok,,g1565,val
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_125.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,5bb97934048d467b94c586bf18cea45a092b782f6d112bc744f29be8aba200bc,00000008e8c8c800,ok,,g6,train
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_126.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,282d20e467648cc9bb73355a6952c1e1a0ff72cb421fa535c6ae6c38f0da99b7,7071e9edede17030,ok,,g1923,train
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_127.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,224,224,RGB,caf71783d2fd36c7444422b61b4581c86b315c21d272041be6c6b48e3a438395,f1f8fc9cbeecfcf8,ok,,g2909,train
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_128.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,edcb2bc8f37a8b6b5978cffab7e9f3e42d3c1e08039070ba30501b176596c8d5,e4e4ccd8d8d8f0f0,ok,,g2793,train
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_129.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,ce83a91780e8ec2a0e907b40b0d2aee4f0efbea7fe31649ca755a51997cdc496,0103410e1e3e1ccc,ok,,g165,val
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_13.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,6d42958744e73370cc67a3a16f49ae1df4b22cf2df7d4ff6fb6fc64f79b42502,00000080f4321080,ok,,g9,train
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_130.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,72151483990d8e51711ec9ae5b21b89b0a8fcc037e3d94be68c79bc0dec6b0ac,c1c3838707763e0f,ok,,g2516,train
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_131.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,82110cdd4bcc0f2b33331e8918a90174d578cdf406b6e3518ccd7993b92a21a8,43573f3b73736361,ok,,g1599,train
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_132.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,5e66e0c53ecd848846e94cfd3d883030ff5f0f88a6560e606d80fa3c0f46a3cd,38f0f898d8f0d0e0,ok,,g1383,test
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_135.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,e0a671093f17c493cfd1cfc6d0249c6ca4792aa3b79789f22d2bddb8ac8ce0c5,1192c4ece8f0f000,ok,,g820,train
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_136.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,d7769d3a7a09635aa5b704d50c13a386a7efe145aad63760b468088f80d7573f,f13991e2f0707e00,ok,,g2898,test
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_137.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,43ee9d883f57cd8a9b71661fc846d13b93d9f9c44e157a0dae6d6ec5a652db1a,e0e078b7f179e7e7,ok,,g2724,train
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_139.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,5ee308835419f67a5b1140ab62786fe0aa076cff067177a2096c677eb84217ac,20f0f07767c8cccc,ok,,g1129,train
data/original/aquahealth/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_14.jpg,train_split,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,.jpg,128,128,RGB,c945946be19c6d3873ae2071a64b85562fbcd597db64ab06f3b47fa5dd46ee43,00e0fcd4d3c30000,ok,,g133,val
