image_id,source_dataset,filepath,original_path,original_filename,original_class,original_split,unified_class,mapping_status,species,specimen_id,width,height,extension,sha256,dhash,exact_dup_group,near_dup_group,group_id,group_size,included,exclusion_reason,representative_image_id
current_freshwater-4f50fd19e9fb,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_296.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_296.jpg,Bacterial Red disease_aug_296.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,eeb7f5ae1f3b859e6b588ea0ce58691de5df063cac7eddb59d432a515fc42c6e,071f2301031f0307,,g733,current_freshwater-4f50fd19e9fb,1,True,,
current_freshwater-3062a89d5bca,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_297.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_297.jpg,Bacterial Red disease_aug_297.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,11d47dd13ade61ae3108f85a24b982b2e4d48c4c7e357f430a7652dd24f98a8a,0e0e0e8c9c8e2f07,,g1026,current_freshwater-3062a89d5bca,1,True,,
current_freshwater-9868bc84510b,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_298.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_298.jpg,Bacterial Red disease_aug_298.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,7b29f44695e57efab22e862f0fc39beaf7fc731af0987e5f2e1e864ff154082a,676646078fcfc783,,g3444,current_freshwater-9868bc84510b,1,True,,
current_freshwater-013dae332383,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_299.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_299.jpg,Bacterial Red disease_aug_299.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,128,128,.jpg,93b2d3b29179d8a2e4de6eafa8647d8c6210d2a88719c5d09d3eece10757c235,081f79c5f1f27490,,g805,current_freshwater-013dae332383,1,True,,
current_freshwater-4742b1307e5f,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_30.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_30.jpg,Bacterial Red disease_aug_30.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,7159f961ad7815664ed91852bf313fe66340034721942f5d78a6c5d753435ea9,0319b9c7c6c2c000,,g464,current_freshwater-4742b1307e5f,1,True,,
current_freshwater-7abdc2193cd5,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_300.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_300.jpg,Bacterial Red disease_aug_300.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,128,128,.jpg,6eb0e2828371d7ad0a6f20894b7e7032a316fbb37d94feec0469078b1bd9719b,39290d0505010101,,g2581,current_freshwater-7abdc2193cd5,1,True,,
current_freshwater-d491c9072262,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_301.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_301.jpg,Bacterial Red disease_aug_301.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,c54bdc242743cc52c1395ae6fc6e8d0646fade3f172f85a574595843aa073e89,0f0f8f1b161e0c0d,,g1157,current_freshwater-d491c9072262,1,True,,
current_freshwater-2a9c41517aec,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_302.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_302.jpg,Bacterial Red disease_aug_302.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,4146e67a4c7f7b3ba721fa3f4032331f409fa58923b0e123c9af8b1e728305ba,21213d0b0f0e3c79,,g1978,current_freshwater-2a9c41517aec,1,True,,
current_freshwater-c6d34e103037,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_303.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_303.jpg,Bacterial Red disease_aug_303.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,128,128,.jpg,3a3741697e0fa5b7cad97f533687d8c4e27adafc3b733342478a3c4b4ab50e96,020c1c1c3081c003,,g376,current_freshwater-c6d34e103037,1,True,,
current_freshwater-7848a8a93aab,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_304.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_304.jpg,Bacterial Red disease_aug_304.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,224,224,.jpg,3936610e2b6a481b40e28e5e926b16b8d48ba2b00a1ab85ad1e432a0ffd4a4d3,0018f4e6e6f83810,,g122,current_freshwater-7848a8a93aab,1,True,,
current_freshwater-9b0cd8b58f54,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_306.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_306.jpg,Bacterial Red disease_aug_306.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,218b595c4c29480987cf5d782da91fed7e6be86264fb62572f1cc9bc07d4de64,0e8e0e8c9c8e2f07,,g1076,current_freshwater-9b0cd8b58f54,1,True,,
current_freshwater-5f7799dc4237,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_307.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_307.jpg,Bacterial Red disease_aug_307.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,128,128,.jpg,5391cf451fea41b4f8ef2c58d719d1dc6e4f62efd527cb0aedde01fbb921fcb9,a5377e3ebf3b696d,,g4658,current_freshwater-5f7799dc4237,1,True,,
current_freshwater-91452d95bf5f,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_308.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_308.jpg,Bacterial Red disease_aug_308.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,128,128,.jpg,1a89da1549b697095a70429a052c14132bb77e099fa55f81df0fe13ec08a0387,79788e0d8d0d0c81,,g3874,current_freshwater-91452d95bf5f,1,True,,
current_freshwater-484132ab543a,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_31.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_31.jpg,Bacterial Red disease_aug_31.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,204846001b95cb478777cf445e1f1b80d1ca4a0c95195bc5b95bc88887a7a6fd,07078303a4250706,,g677,current_freshwater-484132ab543a,2,True,,
current_freshwater-374a6851aac0,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_313.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_313.jpg,Bacterial Red disease_aug_313.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,128,128,.jpg,040a008b7b5ce3cbf71520925f3f8626cbd30d2f37d74833044d2b87f011df08,01c4ce86c776b83e,,g358,current_freshwater-374a6851aac0,2,True,,
current_freshwater-e888b206e50e,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_314.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_314.jpg,Bacterial Red disease_aug_314.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,c22f5b575832bba133f7909e40e303d527b4d845b3319f9f5e653016ebc92d45,7f7f7dfcf6b2130f,,g4043,current_freshwater-e888b206e50e,1,True,,
current_freshwater-4fc4c7f993ab,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_315.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_315.jpg,Bacterial Red disease_aug_315.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,224,224,.jpg,5b9ea3c6fa93430621c0820b8839048a90e4a1ab012ce7af77196caff5accb5e,dfcbdb131cbc9fe6,,g5487,current_freshwater-4fc4c7f993ab,1,True,,
current_freshwater-155b6532b380,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_317.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_317.jpg,Bacterial Red disease_aug_317.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,128,128,.jpg,c1afee4f9049158735c11762c12102200cd933e61ce07505fec3b9c0bd215817,636b6f4f4f7f7f7f,,g3361,current_freshwater-155b6532b380,1,True,,
current_freshwater-9a72d66ec369,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_318.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_318.jpg,Bacterial Red disease_aug_318.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,790617406cb4bf3229a13a292e9381a8d33dd514e55eae8ec82faeb97d5a7ee4,414161652534303a,x3434,g2868,current_freshwater-5bb067797948,2,False,EXACT_DUPLICATE,current_freshwater-5bb067797948
current_freshwater-8268563e5e14,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_319.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_319.jpg,Bacterial Red disease_aug_319.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,fad876b39a1f689c2bf67ce2d20615f7a883830e8cb5af3a99e09ac90f097208,e7c3a1e8cc665168,,g5789,current_freshwater-8268563e5e14,1,True,,
current_freshwater-ca95e9ec2d0f,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_32.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_32.jpg,Bacterial Red disease_aug_32.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,224,224,.jpg,05c63846160cb9c636ff41cc8eaf5b671a8dcee426c99c3a2abd7f246f3dd58f,278b99cec3d15948,,g2111,current_freshwater-9d9341ca2544,2,True,,
current_freshwater-a9b0d9a0d0b3,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_320.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_320.jpg,Bacterial Red disease_aug_320.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,b8e82b609ed9b5cf8f3984bc719e8de243e908aaf1f27f811c380c13d84c14bf,1f80c0f3faf9fa3a,,g1895,current_freshwater-a9b0d9a0d0b3,1,True,,
current_freshwater-ce12ea2c7acc,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_321.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_321.jpg,Bacterial Red disease_aug_321.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,19515759b6b27f5b69066d015b5d13a30984efa781cb57ce683fdf1126c69677,1f01004969393f1f,,g1784,current_freshwater-ce12ea2c7acc,1,True,,
current_freshwater-c95b83f26927,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_322.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_322.jpg,Bacterial Red disease_aug_322.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,09fb888ba57670c677ed910af40b8fa66209974cad688846a00d4f21fb553440,0f0f3313070b0b0f,,g1145,current_freshwater-c95b83f26927,1,True,,
current_freshwater-8ae2d27ebc23,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_323.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_323.jpg,Bacterial Red disease_aug_323.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,0f8a7f6401497cc22b41143247f6043016a064b3ceef09e6bd4599cb280f8804,3cf080f4f8f8787f,,g2693,current_freshwater-8ae2d27ebc23,1,True,,
current_freshwater-6a1472bcdd74,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_324.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_324.jpg,Bacterial Red disease_aug_324.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,2766532ce1e9c87fc94117ad5e9c1c75bd820157c5861d2154b0000e51a28b34,c97b330f2f3e7f2f,,g5148,current_freshwater-6a1472bcdd74,1,True,,
current_freshwater-310adfa13a1f,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_326.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_326.jpg,Bacterial Red disease_aug_326.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,4cab1456c64c44f376e020ddbacd9bce11e9eaa217236a4beb71ce36d1cc6891,7773626eeee6e703,,g3801,current_freshwater-310adfa13a1f,1,True,,
current_freshwater-ebcc780d67cd,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_327.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_327.jpg,Bacterial Red disease_aug_327.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,128,128,.jpg,74b12562be54773dfff3a3d4c6a5d0820d31b41921afbf74c5eee1d63182d857,0f1f2320090f0e9f,,g1197,current_freshwater-ebcc780d67cd,1,True,,
current_freshwater-25c9d84eaa98,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_328.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_328.jpg,Bacterial Red disease_aug_328.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,37ffcff784c44157d21e8afd66029daeaed6cbfc0c0ab295cff1879f558a3296,f4f8d8daea690f0d,,g6106,current_freshwater-25c9d84eaa98,1,True,,
current_freshwater-f3d1187897db,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_329.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_329.jpg,Bacterial Red disease_aug_329.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,224,224,.jpg,ed180b2505efc35a1283a499b104e26d1c3c757c050b1aad28a565de67dd5cd6,210283b3f1d5fbfd,,g1972,current_freshwater-f3d1187897db,1,True,,
current_freshwater-098e918912ab,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_33.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_33.jpg,Bacterial Red disease_aug_33.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,b769e30fb087cf9677c078a27000990fa9ac8c91c55568d2b110f40d1cfa36a6,0f0f363e1c9c988c,,g1147,current_freshwater-00f1e1382549,4,True,,
current_freshwater-8f63b6d2732b,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_330.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_330.jpg,Bacterial Red disease_aug_330.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,235c3aa808a1621d4911bc8a096f071ab3712aa4115badbe3c7293e8d023e5e3,37475717474f2f3f,,g2499,current_freshwater-8f63b6d2732b,1,True,,
current_freshwater-e2084fc6b357,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_331.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_331.jpg,Bacterial Red disease_aug_331.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,128,128,.jpg,579c454c6a70222936da62861e4ab4510eee5bcc87788230ae77d679555b6ac9,1f98d0f83e1d9d9b,,g1899,current_freshwater-e2084fc6b357,1,True,,
current_freshwater-0f79885e6e5a,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_332.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_332.jpg,Bacterial Red disease_aug_332.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,fbd7d4f0d7b3402d6759f3d3f31888867113bd3e794014b0da13fbdb99e03d9f,381c0f43e1d99d39,,g2524,current_freshwater-0f79885e6e5a,1,True,,
current_freshwater-881616624878,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_333.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_333.jpg,Bacterial Red disease_aug_333.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,6ee28d2365938910d67e9bb08ac80b6c219fcc21afce132c1406c496d3c13bff,63606040c6c5e123,,g3346,current_freshwater-881616624878,1,True,,
current_freshwater-bf6652eaad40,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_334.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_334.jpg,Bacterial Red disease_aug_334.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,7667bf4cf8beb7c4bec0a21c641ead441ed16afb0ecae2b977e2b70ab249c760,61e1e96963614163,,g3323,current_freshwater-bf6652eaad40,1,True,,
current_freshwater-d8e9bc5d6c5a,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_336.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_336.jpg,Bacterial Red disease_aug_336.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,ebb204633ef255acb8f058bdbb907e7b0d895564e1e0dddf3140743553c7d9fc,3070fcdcb9f57d38,,g2267,current_freshwater-d8e9bc5d6c5a,1,True,,
current_freshwater-bca595e9e2e1,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_337.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_337.jpg,Bacterial Red disease_aug_337.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,cd7779cc21e77e3712d3396d9125d838291465ccb90ada4c801c4d2e987eafa8,07e5446e6663611f,,g790,current_freshwater-bca595e9e2e1,1,True,,
current_freshwater-c374c8672c4c,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_338.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_338.jpg,Bacterial Red disease_aug_338.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,224,224,.jpg,3deced716590bf3391fda88ebd1534ae64ebdfec9d7b6a736678598cb0eb51f5,01010011192b261f,,g282,current_freshwater-c374c8672c4c,1,True,,
current_freshwater-e10dac7aeaf3,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_34.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_34.jpg,Bacterial Red disease_aug_34.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,73fdfa50b5c7eb4df53a76afee3ce2371080432c57855a31de4dddf66e02ef9a,373d2d391a7ae666,,g2495,current_freshwater-e10dac7aeaf3,1,True,,
current_freshwater-69d54f8abc58,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_342.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_342.jpg,Bacterial Red disease_aug_342.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,f0f0f5a2b71a0b09ec295ce1a0783174e286235eb65ffca580d570069c56e8c4,6370ded2e0614101,,g3363,current_freshwater-69d54f8abc58,1,True,,
current_freshwater-2792bcc2e9c2,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_343.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_343.jpg,Bacterial Red disease_aug_343.jpg,Bacterial Red disease,train_split,Bacterial Red Disease,EXACT_MATCH,,,640,640,.jpg,9bf46b244cd4c8796021eb3d3109472981be2d0d8d2dc7a39b7895bc7f8cc9b1,36362c2c3830c400,,g2471,current_freshwater-2792bcc2e9c2,1,True,,
